aX,aY,aZ,gX,gY,gZ
-0.118,-0.349,1.006,7.996,-11.23,10.376
-0.107,-0.362,0.999,17.029,-8.789,11.047
-0.081,-0.397,1.008,20.752,-6.592,12.39
-0.073,-0.425,0.998,21.301,-4.639,13.062
-0.077,-0.44,0.989,18.555,-3.662,13.733
-0.072,-0.443,0.992,11.658,-2.869,14.709
-0.067,-0.428,0.988,2.563,-2.38,17.395
-0.071,-0.316,0.99,-4.211,-2.502,18.982
-0.084,-0.224,0.997,-7.751,-2.686,17.639
-0.095,-0.196,0.985,-8.85,-2.686,14.709
-0.103,-0.198,0.985,-7.69,-2.625,11.719
-0.103,-0.205,0.977,-5.371,-1.526,9.277
-0.103,-0.217,0.968,-2.136,-0.183,6.958
-0.096,-0.249,0.957,0.916,1.282,4.7
-0.086,-0.27,0.936,3.052,2.38,2.808
-0.079,-0.326,0.909,3.601,2.625,1.099
-0.073,-0.304,0.88,2.136,2.136,0.244
-0.074,-0.295,0.874,0.61,0.671,-0.793
-0.077,-0.312,0.874,-1.038,-0.732,-1.831
-0.074,-0.336,0.88,-3.723,-1.465,-2.014
-0.076,-0.363,0.886,-5.493,-2.136,-1.343
-0.08,-0.368,0.9,-5.127,-2.441,-0.061
-0.084,-0.367,0.909,-3.662,-2.747,1.099
-0.084,-0.369,0.912,-2.625,-2.93,1.953
-0.083,-0.365,0.925,-2.136,-2.991,2.075
-0.079,-0.377,0.931,-2.686,-3.052,1.892
-0.074,-0.384,0.932,-3.845,-3.235,1.648
-0.072,-0.382,0.937,-5.005,-3.479,0.977
-0.067,-0.378,0.943,-6.287,-3.54,0.244
-0.065,-0.379,0.945,-7.385,-3.418,0
-0.073,-0.381,0.95,-6.592,-3.296,0.183
-0.084,-0.372,0.952,-4.15,-2.808,0.732
-0.089,-0.36,0.949,-1.343,-1.77,1.587
-0.086,-0.366,0.941,0.793,-0.916,2.808
-0.085,-0.382,0.932,1.709,-0.183,3.418
-0.083,-0.382,0.923,1.099,0,3.845
-0.082,-0.366,0.92,-0.977,-0.122,4.639
-0.082,-0.348,0.918,-3.479,-0.732,4.822
-0.085,-0.335,0.919,-5.493,-1.526,4.333
-0.097,-0.314,0.931,-6.897,-2.075,3.601
-0.088,-0.326,0.927,-7.446,-2.441,2.258
-0.089,-0.314,0.921,-8.423,-1.953,2.441
-0.097,-0.315,0.918,-9.521,-1.953,2.441
-0.102,-0.315,0.917,-10.01,-1.953,2.38
-0.097,-0.314,0.915,-9.521,-2.258,2.258
-0.094,-0.308,0.92,-8.484,-2.319,2.258
-0.097,-0.304,0.925,-7.812,-2.441,2.38
-0.097,-0.296,0.926,-7.019,-2.319,2.686
-0.094,-0.289,0.917,-5.981,-2.502,2.93
-0.089,-0.298,0.913,-5.371,-2.747,3.113
-0.086,-0.315,0.913,-5.432,-2.991,3.357
-0.082,-0.319,0.919,-5.981,-2.991,4.028
-0.076,-0.312,0.928,-7.324,-3.235,4.517
-0.073,-0.306,0.938,-8.179,-3.784,4.761
-0.076,-0.29,0.953,-7.141,-4.089,4.639
-0.079,-0.287,0.968,-4.456,-4.089,3.967
-0.081,-0.295,0.977,-2.441,-3.601,2.93
-0.08,-0.306,0.977,-0.671,-2.991,2.319
-0.077,-0.309,0.969,0.427,-2.136,2.014
-0.077,-0.312,0.958,0.671,-1.404,1.526
-0.076,-0.327,0.949,0.061,-0.61,0.549
-0.073,-0.339,0.949,-0.671,0.183,0.183
-0.067,-0.341,0.947,-1.282,0.549,0.122
-0.067,-0.341,0.936,-1.587,0.61,-0.305
-0.068,-0.348,0.932,-2.319,0.977,-0.671
-0.07,-0.353,0.923,-1.892,0.977,-0.671
-0.078,-0.352,0.926,-0.61,1.099,-0.488
-0.082,-0.351,0.93,-0.122,1.099,0.366
-0.094,-0.347,0.925,-0.977,1.038,0.977
-0.094,-0.321,0.926,-2.075,1.099,1.709
-0.095,-0.316,0.928,-2.075,0.977,1.892
-0.091,-0.336,0.921,-2.441,0.671,2.258
-0.088,-0.314,0.918,-3.723,0.671,3.113
-0.086,-0.298,0.923,-5.005,-0.061,3.662
-0.084,-0.284,0.93,-5.127,-0.61,3.784
-0.088,-0.276,0.932,-5.188,-0.854,3.784
-0.097,-0.266,0.932,-4.517,-0.916,3.296
-0.1,-0.257,0.937,-3.174,-0.977,3.235
-0.101,-0.264,0.937,-1.953,-0.549,3.723
-0.098,-0.264,0.937,-0.732,-0.244,3.723
-0.096,-0.27,0.939,0.061,-0.183,3.235
-0.092,-0.273,0.935,0.305,-0.488,2.869
-0.091,-0.278,0.932,0.732,-0.793,2.075
-0.09,-0.29,0.941,1.16,-0.916,1.282
-0.086,-0.29,0.949,1.343,-0.61,0.488
-0.089,-0.295,0.945,1.831,-0.549,0
-0.087,-0.298,0.944,2.625,-0.427,-0.427
-0.074,-0.306,0.946,3.479,-0.122,-0.488
-0.081,-0.321,0.953,3.845,0.305,-0.549
-0.079,-0.33,0.955,3.235,0.061,-0.366
-0.075,-0.334,0.955,2.93,0.305,-0.183
-0.074,-0.345,0.955,2.747,0.183,-0.061
-0.083,-0.348,0.956,1.77,-0.061,0.305
-0.084,-0.353,0.955,0.488,-0.366,0.549
-0.08,-0.344,0.95,-0.427,-0.305,0.916
-0.08,-0.343,0.947,-1.587,-0.305,1.343
-0.085,-0.343,0.944,-2.197,-0.305,2.014
-0.086,-0.333,0.942,-2.197,0.061,2.93
-0.081,-0.317,0.942,-2.563,0.244,4.028
-0.071,-1.182,0.89,-13.977,2.258,-49.316
-0.01,-0.971,0.893,-19.165,2.197,-31.982
-0.025,-0.836,0.915,-20.63,1.465,-26.428
-0.03,-0.819,0.949,-19.958,0,-24.963
-0.01,-0.824,0.972,-11.169,-1.099,-20.996
-0.008,-0.862,0.969,-3.54,-1.343,-17.639
-0.013,-0.86,0.932,0.916,-1.343,-14.282
