aX,aY,aZ,gX,gY,gZ
0.28,0.658,0.758,-9.277,-1.221,7.385
0.28,0.66,0.779,-6.165,0.122,6.714
0.277,0.676,0.792,-4.028,0.854,5.676
0.278,0.668,0.792,-2.075,1.831,4.211
0.284,0.641,0.78,-0.183,3.113,3.052
0.287,0.63,0.768,0.488,3.418,2.197
0.285,0.627,0.756,0.061,3.113,1.221
0.28,0.619,0.743,-0.732,2.869,0.122
0.281,0.612,0.728,-1.709,2.502,-0.305
0.288,0.605,0.706,-2.075,1.953,-0.549
0.292,0.605,0.691,-1.77,0.977,-0.793
0.292,0.598,0.68,-1.587,-0.427,-0.61
0.294,0.589,0.691,-2.319,-2.136,-0.366
0.293,0.58,0.711,-3.174,-3.357,0
0.283,0.582,0.716,-2.869,-4.15,0.488
0.282,0.585,0.705,-0.793,-4.028,1.038
0.288,0.58,0.706,1.038,-3.235,1.282
0.298,0.561,0.713,1.831,-2.319,1.16
0.302,0.546,0.718,1.892,-2.258,1.16
0.306,0.538,0.726,0.854,-2.93,1.16
0.302,0.541,0.725,-0.793,-3.906,1.038
0.298,0.549,0.716,-1.892,-5.066,0.916
0.293,0.552,0.716,-3.113,-5.554,1.465
0.286,0.563,0.718,-4.089,-5.798,1.526
0.285,0.58,0.716,-4.028,-5.31,1.404
0.276,0.595,0.708,-1.831,-4.395,1.038
0.272,0.594,0.708,0.61,-3.235,0.549
0.276,0.588,0.726,2.319,-1.282,0.305
0.29,0.58,0.754,3.052,0.488,0.244
0.296,0.563,0.772,3.418,0.977,0.244
0.29,0.554,0.783,2.441,0.61,0.244
0.289,0.563,0.777,0.244,0.183,0.183
0.282,0.577,0.759,-2.075,-0.183,0.427
0.281,0.581,0.742,-3.784,0.244,0.61
0.289,0.587,0.739,-5.371,1.404,0.671
0.296,0.593,0.738,-5.981,2.197,0.366
0.298,0.598,0.725,-4.761,2.625,-0.183
0.298,0.606,0.708,-2.502,3.235,-0.61
0.299,0.604,0.697,-0.488,3.845,-0.916
0.303,0.586,0.697,0.854,4.028,-1.343
0.31,0.573,0.698,1.221,4.028,-1.343
0.31,0.582,0.694,1.343,3.113,-1.282
0.301,0.596,0.685,1.648,2.258,-1.221
0.298,0.592,0.685,1.831,1.77,-1.099
0.303,0.583,0.69,2.075,1.465,-0.488
0.307,0.573,0.697,2.441,0.793,-0.122
0.305,0.575,0.705,2.808,-0.122,0
0.297,0.577,0.712,2.441,-1.526,0.244
-0.016,-0.427,1.676,-57.434,11.475,23.621
-0.021,-0.417,1.684,-67.871,18.86,28.503
-0.032,-0.39,1.65,-72.815,26.306,32.288
-0.04,-0.365,1.609,-75.256,35.828,35.278
-0.049,-0.343,1.566,-75.317,47.18,38.635
-0.05,-0.316,1.495,-72.815,58.289,42.175
-0.061,-0.281,1.417,-70.129,68.359,45.105
-0.065,-0.25,1.34,-68.665,78.064,47.363
-0.053,-0.237,1.248,-67.749,86.67,50.11
-0.031,-0.224,1.156,-67.688,93.506,53.101
-0.02,-0.195,1.06,-68.237,97.656,56.885
-0.034,-0.155,0.975,-69.519,99.609,60.242
-0.023,-0.108,0.896,-71.411,101.318,62.744
-0.011,-0.075,0.844,-73.669,101.746,64.453
0.002,-0.056,0.809,-76.904,100.708,65.979
0.027,-0.047,0.785,-80.322,99.121,67.078
0.033,-0.036,0.752,-84.106,96.436,68.42
0.032,-0.011,0.712,-87.891,93.506,69.336
0.053,0.018,0.678,-91.797,90.637,69.458
0.077,0.051,0.65,-94.421,87.891,69.153
0.091,0.073,0.647,-94.36,84.412,68.97
0.097,0.078,0.631,-91.858,81.421,69.092
0.122,0.104,0.622,-87.28,78.796,69.275
0.151,0.152,0.613,-82.153,76.111,69.275
0.171,0.196,0.611,-76.538,72.205,68.726
0.18,0.229,0.617,-70.618,67.993,67.993
0.182,0.244,0.631,-64.819,64.148,67.566
0.19,0.253,0.638,-59.57,60.425,67.139
0.202,0.254,0.643,-56.335,57.434,67.078
0.209,0.239,0.644,-55.237,54.26,67.383
0.213,0.244,0.62,-54.138,51.086,68.359
0.231,0.264,0.607,-55.42,47.729,68.787
0.24,0.293,0.597,-58.35,43.701,68.787
0.233,0.339,0.601,-60.486,39.185,68.237
0.234,0.392,0.607,-61.89,35.278,67.261
0.242,0.43,0.614,-60.608,32.166,65.613
0.247,0.457,0.616,-57.007,29.724,63.232
0.245,0.481,0.603,-51.88,27.893,60.669
0.259,0.495,0.592,-46.57,26.55,57.556
0.261,0.508,0.593,-42.542,25.513,55.298
0.253,0.522,0.591,-39.185,24.292,52.124
0.256,0.54,0.586,-36.865,23.132,48.645
0.263,0.542,0.597,-34.485,21.973,46.021
0.262,0.53,0.62,-32.043,21.057,43.213
0.258,0.548,0.627,-29.846,19.897,40.283
0.261,0.598,0.617,-26.794,17.639,36.926
0.244,0.603,0.632,-24.841,15.198,33.569
0.241,0.616,0.619,-23.315,12.817,30.396
0.229,0.674,0.585,-20.874,8.362,26.367
0.206,0.713,0.553,-18.494,3.662,21.423
0.175,0.733,0.549,-13.123,0.793,16.418
0.204,0.71,0.587,-5.005,0.122,12.512
0.234,0.636,0.645,2.625,-0.122,9.155
0.261,0.564,0.697,8.484,-0.916,5.92
0.282,0.518,0.742,10.01,-2.502,3.723
0.289,0.499,0.776,8.85,-4.456,2.319
0.29,0.486,0.799,6.287,-6.042,0.732
0.287,0.465,0.799,3.723,-6.47,-0.244
0.297,0.444,0.796,1.282,-5.554,-0.183
0.307,0.42,0.8,-0.854,-4.15,0.732
0.316,0.427,0.808,-0.488,-2.502,1.526
0.325,0.435,0.821,0.854,-1.77,1.648
0.331,0.425,0.835,1.16,-1.404,1.77
0.335,0.41,0.823,0.305,-1.282,2.563
0.328,0.446,0.823,-0.122,-1.709,3.601
0.318,0.471,0.834,0.244,-1.526,4.395
0.323,0.46,0.851,1.099,-0.244,4.639
0.33,0.445,0.856,1.221,1.16,5.737
0.333,0.457,0.866,0.549,2.258,7.324
0.333,0.474,0.873,-0.061,2.991,8.423
0.333,0.481,0.865,-0.122,3.662,8.545
0.333,0.483,0.856,0,4.15,8.362
0.328,0.493,0.849,-0.854,4.089,8.667
0.324,0.503,0.845,-1.892,3.784,8.667
0.321,0.514,0.818,-2.502,3.113,8.728
0.314,0.518,0.801,-3.723,1.892,9.155
0.304,0.501,0.803,-5.798,1.16,9.644
0.294,0.497,0.806,-7.202,0.916,10.193
0.29,0.508,0.81,-8.118,0.671,10.681
0.286,0.512,0.809,-7.812,0.366,10.681
0.286,0.506,0.801,-6.226,-0.122,9.766
0.283,0.505,0.793,-4.089,-0.671,8.423
0.274,0.504,0.799,-2.686,-1.038,7.263
0.254,0.497,0.801,-2.136,-1.465,6.409
0.261,0.49,0.792,-1.526,-1.038,6.042
0.265,0.493,0.769,-0.916,-0.916,5.615
0.255,0.483,0.77,-0.549,-1.709,4.822
0.248,0.461,0.777,-0.549,-1.77,4.333
0.247,0.469,0.781,-0.061,-1.282,4.028
0.249,0.469,0.79,0.122,-0.854,3.723
0.259,0.451,0.794,0.122,-0.244,3.54
0.267,0.44,0.799,0.305,0.183,3.235
0.269,0.445,0.803,0.549,0.305,3.174
0.273,0.45,0.798,1.038,0.549,3.174
0.276,0.445,0.797,1.404,0.671,3.418
0.278,0.437,0.798,1.465,0.916,3.723
0.281,0.442,0.793,1.831,1.099,4.15
0.289,0.459,0.79,2.197,0.916,4.944
0.292,0.463,0.8,1.648,0.671,5.371
0.286,0.456,0.797,1.404,0.183,5.188
0.284,0.472,0.795,1.404,-0.122,5.615
0.287,0.488,0.803,1.16,-0.122,6.348
0.285,0.488,0.812,1.221,0.122,6.287
0.282,0.493,0.817,2.014,0.366,5.737
0.28,0.489,0.828,2.319,0.671,5.615
0.28,0.489,0.842,2.563,1.343,5.432
0.28,0.49,0.849,2.38,1.953,5.005
0.281,0.485,0.856,1.526,2.502,5.005
0.279,0.478,0.855,0.305,2.808,5.127
0.278,0.489,0.847,-0.793,3.113,5.005
0.277,0.499,0.836,-1.587,3.174,4.7
0.272,0.505,0.827,-2.197,3.174,4.028
0.271,0.529,0.808,-2.38,3.113,3.54
0.265,0.536,0.796,-2.563,2.38,2.869
0.26,0.512,0.795,-2.991,1.953,2.38
0.266,0.5,0.801,-2.808,2.38,2.319
0.271,0.509,0.81,-2.319,2.869,2.563
0.278,0.51,0.81,-1.892,2.563,2.197
0.278,0.498,0.8,-1.526,2.075,1.221
-0.03,-0.393,1.79,-47.607,33.447,30.396
-0.022,-0.414,1.83,-64.514,43.823,37.781
-0.021,-0.376,1.809,-78.43,54.871,45.471
-0.011,-0.315,1.733,-87.585,66.223,50.964
0,-0.252,1.64,-92.285,77.087,54.688
0.01,-0.19,1.532,-93.445,87.158,57.495
0.018,-0.155,1.43,-92.041,95.764,59.265
0.02,-0.113,1.326,-88.257,103.21,60.547
0.023,-0.078,1.22,-85.083,109.497,62.195
0.022,-0.067,1.122,-84.045,114.197,63.904
0.017,-0.052,1.031,-84.717,116.882,65.918
0.026,-0.01,0.941,-86.548,117.859,67.322
0.023,0.04,0.865,-89.355,116.821,68.359
0.013,0.077,0.787,-92.346,114.258,68.665
0.01,0.103,0.71,-94.971,111.084,69.824
0.027,0.118,0.633,-98.267,107.544,70.74
0.042,0.154,0.56,-100.83,102.844,71.655
0.028,0.159,0.536,-101.746,97.595,72.754
0.026,0.171,0.505,-101.257,93.262,74.524
0.052,0.197,0.485,-98.389,88.806,75.5
0.072,0.225,0.478,-94.727,83.557,75.073
0.069,0.269,0.474,-90.454,77.942,74.097
0.07,0.319,0.484,-84.534,72.998,72.571
0.079,0.361,0.478,-77.454,68.726,70.496
0.1,0.362,0.475,-70.923,65.002,68.237
0.124,0.362,0.463,-66.833,61.34,67.383
0.13,0.391,0.448,-62.988,57.434,66.589
0.165,0.408,0.457,-59.998,53.345,64.941
0.167,0.427,0.458,-56.03,48.95,62.683
0.177,0.448,0.456,-50.232,44.861,59.753
0.191,0.452,0.473,-45.227,41.626,56.274
0.216,0.472,0.48,-40.039,38.879,53.528
0.223,0.485,0.506,-34.79,35.889,50.049
0.221,0.488,0.519,-30.151,32.959,46.448
0.223,0.505,0.534,-25.696,30.334,43.64
0.244,0.513,0.568,-23.987,28.625,41.321
0.253,0.508,0.584,-23.315,26.733,39.612
0.269,0.501,0.593,-24.536,24.536,37.903
0.298,0.501,0.589,-26.978,21.24,36.499
0.258,0.513,0.594,-29.053,17.334,34.119
0.253,0.541,0.584,-28.137,14.954,32.043
0.271,0.554,0.568,-23.071,13.367,29.907
0.288,0.542,0.582,-18.372,12.146,27.771
0.288,0.549,0.596,-13.306,10.864,25.879
0.268,0.566,0.627,-8.484,9.399,23.804
0.299,0.555,0.661,-4.822,9.155,22.888
0.31,0.553,0.682,-1.892,8.423,21.545
0.306,0.552,0.705,-1.343,7.202,20.02
0.299,0.551,0.724,-2.747,6.226,18.921
0.295,0.551,0.746,-4.333,5.432,18.005
0.289,0.552,0.77,-5.432,5.31,16.724
0.284,0.583,0.76,-3.54,5.371,15.137
0.286,0.6,0.747,-1.343,5.188,13.184
0.29,0.588,0.751,0.549,5.249,11.475
0.287,0.576,0.77,2.136,5.676,9.216
0.294,0.582,0.787,2.747,5.981,7.446
0.297,0.584,0.805,1.77,5.066,6.348
0.295,0.585,0.813,-0.366,4.15,5.127
0.292,0.58,0.811,-2.258,3.784,3.784
0.292,0.576,0.792,-3.479,3.418,2.686
0.293,0.573,0.776,-4.028,2.808,2.075
0.292,0.574,0.762,-4.456,2.258,1.953
0.287,0.572,0.751,-4.578,1.465,1.343
0.288,0.566,0.741,-4.456,1.038,0.61
0.288,0.56,0.732,-3.479,0.305,-0.122
0.285,0.545,0.733,-2.441,-0.671,-0.671
0.287,0.53,0.736,-1.099,-0.916,-0.671
0.289,0.535,0.742,0.488,-0.61,-0.488
0.299,0.539,0.755,1.892,-0.916,-0.305
0.303,0.514,0.763,3.235,-1.77,-0.61
0.303,0.497,0.76,3.723,-2.686,-0.854
0.303,0.492,0.753,2.93,-3.418,-0.488
0.305,0.49,0.751,1.709,-3.723,0.305
0.303,0.504,0.758,1.404,-3.54,1.038
0.307,0.517,0.758,2.319,-3.479,1.648
0.31,0.507,0.769,3.662,-3.418,1.404
0.309,0.506,0.777,4.517,-3.357,1.953
0.307,0.515,0.784,5.615,-3.479,2.808
0.304,0.511,0.799,5.188,-3.296,3.723
0.301,0.498,0.814,4.272,-2.502,4.578
0.303,0.494,0.821,3.418,-1.282,4.761
0.307,0.506,0.824,1.831,-0.916,5.066
0.305,0.516,0.814,0,-0.732,5.188
0.303,0.525,0.805,-2.258,-0.488,5.127
0.306,0.536,0.799,-4.15,0.061,5.31
0.305,0.539,0.792,-5.493,0.488,5.371
0.302,0.541,0.781,-6.226,0.977,5.249
0.301,0.548,0.77,-6.836,1.526,5.188
0.302,0.555,0.753,-6.775,1.892,5.066
0.297,0.547,0.74,-6.348,2.014,4.883
0.291,0.556,0.729,-4.944,1.77,4.7
0.281,0.558,0.727,-3.418,1.648,4.456
0.283,0.544,0.73,-2.319,1.404,4.517
0.286,0.531,0.742,-2.197,1.099,4.639
0.284,0.531,0.758,-3.174,0.671,4.578
0.284,0.535,0.767,-3.845,0,4.517
0.285,0.549,0.76,-3.052,-0.427,4.089
0.288,0.566,0.757,-2.014,-0.305,3.54
0.29,0.56,0.762,-1.282,-0.427,3.235
0.292,0.546,0.765,-0.549,-0.427,2.747
0.294,0.545,0.769,-0.549,-0.549,2.625
0.294,0.553,0.77,-0.671,-0.793,2.502
0.291,0.558,0.75,-0.061,-1.282,1.831
0.284,0.552,0.743,0.305,-2.075,1.404
0.282,0.543,0.749,0.549,-2.258,1.404
0.279,0.538,0.762,1.16,-1.77,1.038
0.28,0.544,0.77,1.831,-1.587,0.61
0.275,0.541,0.781,2.502,-1.465,0.488
0.278,0.531,0.788,2.38,-0.854,0.427
0.284,0.524,0.797,1.77,-0.305,0.793
0.285,0.516,0.799,0.549,0.122,0.916
0.285,0.515,0.805,-0.977,0.305,0.671
0.282,0.522,0.798,-2.136,0.305,0.244
0.276,0.526,0.79,-2.991,0.549,0.061
0.279,0.528,0.781,-3.296,1.526,0.61
0.283,0.526,0.776,-2.93,2.747,0.793
0.286,0.52,0.77,-2.563,3.601,0.427
0.292,0.519,0.766,-2.441,3.967,-0.183
0.293,0.516,0.765,-2.93,3.54,-0.732
-0.016,-0.275,1.746,-53.65,28.625,14.343
-0.025,-0.273,1.73,-59.998,37.659,17.395
-0.027,-0.243,1.698,-63.11,47.607,20.264
-0.04,-0.223,1.65,-63.538,57.983,22.461
-0.036,-0.212,1.568,-62.439,68.787,23.682
-0.007,-0.218,1.473,-60.303,78.979,25.635
0.009,-0.235,1.382,-58.35,87.402,28.931
0.031,-0.224,1.286,-56.946,93.75,33.081
0.032,-0.208,1.183,-56.885,97.29,36.621
0.028,-0.192,1.078,-57.068,98.694,39.673
0.008,-0.173,0.984,-56.824,98.755,42.786
0.002,-0.163,0.912,-56.641,99.121,47.424
0.018,-0.166,0.851,-56.763,99.304,52.979
0.043,-0.165,0.802,-58.105,98.267,57.678
0.062,-0.136,0.744,-61.951,95.398,62.134
0.08,-0.103,0.697,-66.528,90.82,66.04
0.088,-0.086,0.652,-72.388,85.632,69.092
0.099,-0.061,0.612,-78.064,79.773,71.655
0.103,-0.03,0.59,-83.679,73.853,74.219
0.111,0.002,0.581,-88.318,68.481,76.843
0.12,0.028,0.579,-91.309,63.782,78.613
0.127,0.068,0.561,-93.14,59.57,79.59
0.14,0.108,0.535,-94.055,54.993,79.834
0.141,0.139,0.535,-95.337,50.232,80.261
0.149,0.173,0.543,-95.581,46.204,81.421
0.163,0.229,0.545,-93.445,42.419,82.336
0.161,0.281,0.547,-88.196,38.513,81.543
0.159,0.315,0.559,-81.787,35.278,79.895
0.154,0.334,0.56,-74.829,33.264,78.064
0.156,0.361,0.555,-66.772,31.555,76.111
0.168,0.385,0.551,-59.57,29.724,74.158
0.178,0.409,0.523,-51.941,27.771,72.388
0.164,0.407,0.527,-45.41,25.696,69.58
0.16,0.434,0.525,-40.894,24.353,67.505
0.166,0.486,0.53,-37.231,23.071,64.819
0.169,0.525,0.55,-34.668,21.301,61.707
0.166,0.551,0.574,-32.104,20.203,58.289
0.154,0.564,0.607,-29.358,19.531,54.26
0.153,0.573,0.631,-27.405,19.226,50.171
0.163,0.572,0.642,-25.269,19.043,46.082
0.172,0.553,0.642,-24.597,18.799,41.992
0.169,0.557,0.628,-24.536,18.433,38.208
0.171,0.567,0.634,-23.926,17.822,34.79
0.176,0.594,0.624,-22.339,17.151,31.433
0.187,0.592,0.628,-20.142,16.418,27.71
0.19,0.575,0.638,-17.822,15.808,24.902
0.199,0.574,0.658,-13.855,15.747,22.4
0.209,0.548,0.7,-10.498,15.32,19.653
0.202,0.523,0.733,-7.202,15.076,17.09
0.213,0.52,0.743,-3.784,14.771,15.076
0.229,0.514,0.742,-1.526,14.038,13.123
0.232,0.512,0.736,-0.488,12.512,11.536
0.24,0.506,0.739,-1.038,10.803,10.254
0.244,0.506,0.733,-1.282,9.033,9.705
0.245,0.521,0.729,-0.488,7.263,9.094
0.249,0.512,0.738,-0.427,5.31,8.789
0.248,0.473,0.759,-0.793,4.089,8.85
0.249,0.468,0.777,-0.427,2.93,9.033
0.254,0.496,0.806,-0.183,1.587,9.705
0.259,0.506,0.824,-1.221,0.244,10.254
0.261,0.484,0.827,-2.808,-0.61,10.376
0.264,0.472,0.848,-4.822,-1.282,10.742
0.255,0.477,0.87,-7.385,-1.831,11.475
0.248,0.5,0.877,-8.24,-1.343,11.353
0.248,0.524,0.876,-7.69,-0.183,10.498
0.246,0.543,0.871,-6.226,0.854,9.399
0.246,0.561,0.861,-3.235,1.892,7.751
0.247,0.567,0.856,0.305,2.747,5.493
0.249,0.562,0.857,2.502,3.418,3.357
0.25,0.555,0.856,2.625,3.784,2.38
0.254,0.54,0.856,0.977,3.967,2.136
0.258,0.52,0.854,-2.014,4.028,2.258
0.257,0.523,0.85,-4.822,3.845,2.563
0.261,0.528,0.841,-6.836,3.54,2.441
0.266,0.521,0.822,-7.874,2.991,2.075
0.271,0.519,0.802,-8.606,2.014,1.892
0.267,0.514,0.798,-8.911,0.854,1.892
0.261,0.518,0.788,-8.179,0.122,2.136
0.263,0.52,0.773,-6.714,-0.549,2.136
0.267,0.51,0.766,-5.615,-0.854,2.686
0.269,0.498,0.773,-5.066,-1.526,3.235
0.264,0.491,0.777,-5.005,-2.686,3.113
0.256,0.486,0.771,-5.676,-3.906,2.869
0.248,0.489,0.768,-7.141,-5.127,2.991
0.242,0.497,0.773,-8.911,-5.493,3.479
0.24,0.503,0.786,-10.254,-5.676,3.54
0.237,0.506,0.785,-9.705,-5.432,3.357
0.24,0.514,0.767,-7.141,-4.7,2.991
0.244,0.516,0.763,-4.333,-3.906,2.625
0.25,0.511,0.774,-1.343,-3.174,2.563
0.25,0.499,0.792,0.671,-2.808,2.197
0.246,0.487,0.801,2.319,-2.625,1.892
0.249,0.486,0.798,3.052,-2.625,1.892
0.249,0.486,0.79,2.502,-2.625,2.136
0.247,0.485,0.782,0.427,-3.296,2.625
0.247,0.488,0.788,-2.075,-3.296,3.113
0.242,0.499,0.807,-3.845,-2.869,3.54
0.236,0.514,0.822,-4.272,-2.014,3.784
0.24,0.52,0.817,-3.113,-0.916,3.601
0.245,0.522,0.808,-1.526,0.305,3.174
0.246,0.518,0.813,-0.488,1.038,2.563
0.246,0.518,0.816,0.244,1.526,2.014
0.245,0.512,0.814,0.305,1.953,1.77
0.25,0.507,0.809,-0.183,2.38,2.075
0.248,0.5,0.808,-1.038,2.502,2.319
0.249,0.507,0.812,-2.014,2.747,2.808
0.25,0.515,0.812,-2.686,2.502,2.991
0.248,0.516,0.807,-3.357,2.441,2.747
0.244,0.521,0.806,-4.456,2.38,2.747
0.242,0.526,0.806,-5.127,2.502,2.625
0.239,0.526,0.808,-5.493,3.113,2.319
0.241,0.533,0.803,-5.249,3.906,2.258
0.244,0.54,0.798,-4.517,4.517,1.953
0.252,0.537,0.792,-3.113,4.639,1.892
0.255,0.523,0.788,-1.892,4.578,1.587
0.253,0.514,0.792,-1.16,4.15,1.038
0.25,0.514,0.789,-0.977,3.662,0.793
0.247,0.515,0.778,-1.099,3.113,0.916
0.248,0.516,0.769,-1.465,2.747,1.16
0.345,-0.674,1.029,21.118,26.672,2.625
0.326,-0.712,1.039,21.24,29.297,6.531
0.347,-0.751,1.055,18.982,31.86,9.399
0.373,-0.791,1.095,14.038,32.471,12.39
0.369,-0.802,1.121,5.859,33.142,15.564
0.407,-0.847,1.123,-6.226,32.288,13.489
0.441,-0.828,1.115,-22.156,29.785,12.512
0.461,-0.849,1.113,-37.659,25.146,15.198
0.432,-0.815,1.096,-52.002,18.555,17.578
0.397,-0.795,1.06,-61.218,15.991,24.536
0.398,-0.795,1.046,-66.895,17.212,28.32
0.404,-0.746,1.056,-70.129,20.02,32.532
0.398,-0.697,1.076,-69.58,23.804,40.894
0.409,-0.663,1.086,-66.223,26.184,50.11
0.429,-0.662,1.076,-62.927,28.076,57.434
0.438,-0.66,1.054,-61.829,30.151,59.814
0.446,-0.65,1.034,-63.11,31.494,61.829
0.447,-0.623,1.004,-64.941,32.288,64.331
0.442,-0.6,0.963,-66.04,33.325,66.345
0.454,-0.59,0.926,-67.139,33.081,68.359
0.444,-0.55,0.893,-68.97,31.799,70.862
0.427,-0.524,0.877,-72.021,30.823,73.669
0.424,-0.497,0.882,-77.942,29.053,76.172
0.416,-0.456,0.888,-84.229,27.466,78.674
0.409,-0.412,0.883,-88.562,26.184,80.017
0.408,-0.391,0.849,-91.248,23.987,80.139
0.401,-0.389,0.813,-92.651,22.156,80.017
0.383,-0.376,0.781,-92.773,20.63,80.2
0.374,-0.348,0.745,-92.712,19.714,80.2
0.365,-0.322,0.712,-92.163,19.348,79.834
0.371,-0.305,0.666,-91.492,18.86,80.322
0.354,-0.296,0.629,-92.407,17.517,80.444
0.329,-0.265,0.614,-92.529,17.639,81.421
0.31,-0.235,0.625,-88.867,18.25,82.642
0.305,-0.2,0.653,-81.848,20.569,84.351
0.301,-0.184,0.66,-72.632,23.01,87.097
0.308,-0.16,0.643,-65.002,25.085,89.294
0.307,-0.124,0.639,-60.913,25.33,89.844
0.295,-0.112,0.635,-60.059,25.085,88.867
0.292,-0.105,0.646,-61.646,24.231,87.646
0.297,-0.079,0.632,-64.697,23.193,87.036
0.294,-0.049,0.596,-68.054,21.851,86.304
0.294,-0.034,0.576,-72.51,19.104,84.106
0.281,0.015,0.575,-75.073,16.052,80.811
0.262,0.092,0.59,-74.402,13.123,77.759
0.229,0.161,0.601,-68.604,12.329,74.768
0.225,0.161,0.616,-60.181,14.771,70.557
0.275,0.224,0.614,-50.537,21.606,73.12
0.335,0.236,0.586,-39.063,25.513,81.055
0.343,0.209,0.584,-32.654,21.057,76.782
0.328,0.234,0.616,-32.227,16.663,69.885
0.33,0.277,0.644,-34.058,14.038,62.378
0.342,0.303,0.676,-37.048,11.841,55.542
0.337,0.324,0.686,-39.429,9.644,51.819
0.349,0.325,0.678,-41.321,7.507,47.974
0.377,0.34,0.667,-43.03,5.127,44.128
0.394,0.38,0.661,-42.847,2.319,40.894
0.399,0.414,0.676,-38.452,-0.427,37.415
0.401,0.406,0.704,-30.151,-2.136,34.302
0.416,0.387,0.726,-19.409,-2.563,31.616
0.424,0.379,0.734,-8.606,-3.113,28.564
0.424,0.336,0.743,-0.427,-3.906,25.085
0.429,0.289,0.773,4.333,-4.578,22.278
0.436,0.27,0.797,5.676,-4.578,20.142
0.44,0.238,0.812,4.578,-5.249,18.25
0.449,0.212,0.828,3.357,-5.371,16.968
0.458,0.211,0.839,3.296,-5.31,16.113
0.458,0.225,0.845,4.15,-4.822,15.32
0.457,0.225,0.846,6.104,-3.845,15.076
0.463,0.211,0.853,8.789,-2.869,14.954
0.464,0.193,0.849,10.071,-1.831,15.137
0.47,0.172,0.845,9.399,-0.854,15.564
0.481,0.173,0.846,6.409,-0.305,16.296
0.489,0.205,0.842,1.892,-0.488,16.968
0.491,0.23,0.85,-0.732,-1.038,17.029
0.484,0.285,0.86,-1.648,-0.977,16.235
0.461,0.364,0.873,-0.671,-0.244,14.587
0.44,0.37,0.875,2.38,0.793,12.085
0.432,0.336,0.864,5.066,2.38,10.254
0.44,0.307,0.846,3.845,3.906,9.399
0.441,0.295,0.837,-0.916,4.7,8.789
0.439,0.302,0.829,-6.348,4.639,8.545
0.432,0.314,0.823,-9.521,3.601,7.385
0.427,0.297,0.823,-10.559,2.991,6.348
0.43,0.274,0.815,-9.827,3.052,5.554
0.449,0.256,0.809,-8.362,3.113,5.249
0.47,0.254,0.815,-6.47,2.93,5.066
0.476,0.269,0.827,-3.723,2.258,4.578
0.472,0.266,0.827,0.061,1.465,3.723
0.473,0.251,0.815,2.869,0.549,3.235
0.469,0.241,0.814,3.54,0,3.113
0.464,0.244,0.821,2.686,-0.366,3.479
0.456,0.246,0.829,1.282,-0.916,3.479
0.447,0.24,0.837,0.122,-1.587,3.54
0.448,0.238,0.841,-0.854,-1.343,3.601
0.458,0.229,0.832,-1.404,-0.977,3.906
0.457,0.228,0.829,-2.075,-1.099,3.906
0.454,0.245,0.839,-3.296,-1.099,3.967
0.455,0.261,0.843,-3.723,-0.488,3.845
0.465,0.265,0.833,-3.113,0,3.784
0.476,0.26,0.829,-2.502,0.244,3.418
0.482,0.246,0.833,-2.625,0.305,3.174
0.483,0.24,0.844,-3.784,0.183,2.991
0.482,0.264,0.855,-4.883,-0.061,2.991
0.487,0.283,0.839,-5.005,-0.244,2.93
0.49,0.286,0.819,-3.845,-0.244,2.747
0.482,0.281,0.814,-2.625,-0.122,2.625
0.475,0.276,0.821,-1.892,0.427,2.747
0.474,0.271,0.827,-1.77,0.854,2.93
0.474,0.265,0.817,-1.831,1.587,2.747
0.482,0.267,0.784,-1.831,1.892,2.625
0.489,0.268,0.766,-2.075,1.221,2.686
0.481,0.27,0.78,-1.77,0.427,2.319
0.471,0.274,0.802,-1.099,0,1.892
0.468,0.262,0.823,-0.61,-0.122,1.77
0.47,0.254,0.826,0.061,-0.061,1.587
0.477,0.259,0.814,0.183,-0.061,1.526
0.483,0.266,0.808,-0.549,-0.793,1.465
0.474,0.269,0.82,-1.404,-1.343,1.465
0.321,-0.756,1.22,14.221,3.662,15.442
0.366,-0.832,1.278,24.719,8.118,23.193
0.384,-0.927,1.318,29.175,11.169,30.518
0.381,-0.979,1.354,24.475,13,37.903
0.376,-0.985,1.362,11.597,14.587,45.044
0.375,-0.987,1.362,-6.836,15.686,52.246
0.353,-0.969,1.353,-29.053,16.113,59.875
0.336,-0.958,1.326,-50.903,17.883,68.848
0.314,-0.95,1.285,-71.045,19.958,77.454
0.298,-0.893,1.237,-86.975,21.851,83.984
0.275,-0.797,1.187,-98.328,23.682,89.294
0.247,-0.697,1.139,-104.248,25.513,94.177
0.224,-0.616,1.094,-104.797,28.564,98.816
0.208,-0.543,1.051,-101.379,31.799,102.356
0.2,-0.459,1.008,-96.008,35.217,104.553
0.195,-0.397,0.971,-90.21,38.025,105.286
0.195,-0.353,0.95,-85.754,39.612,104.614
0.195,-0.312,0.924,-82.947,40.344,103.333
0.199,-0.289,0.884,-80.2,40.1,101.624
0.2,-0.265,0.848,-77.148,39.063,99.792
0.189,-0.224,0.816,-72.449,38.208,98.022
0.182,-0.176,0.798,-67.932,38.33,96.008
0.175,-0.146,0.787,-63.232,38.269,93.201
0.175,-0.138,0.783,-59.265,38.513,90.637
0.18,-0.152,0.781,-56.335,38.025,89.783
0.166,-0.159,0.76,-53.528,37.842,88.013
0.171,-0.122,0.75,-51.514,38.513,88.989
0.177,-0.096,0.747,-49.866,38.086,87.83
