aX,aY,aZ,gX,gY,gZ
0.234,-0.073,0.802,-14.893,1.221,-1.709
0.221,-0.09,0.829,-19.348,-3.052,-1.709
0.23,-0.004,0.89,-26.306,-7.141,-1.587
0.253,0.069,0.924,-33.203,-14.099,-0.488
0.254,0.043,0.934,-27.71,-15.198,0.305
0.237,-0.011,0.93,-20.752,-13.977,-1.404
0.25,0.05,0.889,-17.7,-12.817,-2.075
0.238,-0.04,0.94,-13.184,-12.939,-2.991
0.227,-0.087,0.983,-11.963,-10.681,-2.136
0.226,-0.068,1.023,-15.808,-9.705,-1.831
0.235,-0.028,1.031,-19.592,-8.728,-1.099
0.243,0.004,1.004,-16.418,-6.287,-1.465
0.225,0.058,1.004,-5.432,-2.258,-1.343
0.228,-0.022,0.924,6.226,1.099,-0.488
0.254,-0.097,0.925,16.052,2.258,0
0.223,-0.104,0.933,19.958,2.93,0.305
0.231,-0.128,0.943,13.794,2.197,0.854
0.229,-0.044,0.932,7.935,1.038,0.977
0.222,-0.037,0.948,4.761,-0.244,0.244
0.193,0.014,0.99,2.563,-1.343,0.061
0.176,0.01,1.005,3.418,-2.014,-0.61
0.21,-0.064,0.995,4.333,-2.197,-0.244
0.135,-0.008,0.96,0.732,-5.127,0
0.198,0.02,0.92,-1.16,-6.348,-1.465
0.186,0.012,0.907,-1.709,-9.216,-1.587
0.204,0.014,0.944,-2.563,-11.78,-2.014
0.203,0.015,0.942,0.244,-13.733,-1.648
0.199,0.005,0.922,2.625,-15.137,-2.502
0.203,0.007,0.923,6.104,-16.907,-2.563
0.197,-0.013,0.933,10.01,-18.005,-2.197
0.19,-0.038,0.949,12.756,-18.555,-1.16
0.187,-0.078,0.972,13.123,-19.043,-0.488
0.179,-0.066,1.028,13.245,-19.226,0.671
0.192,-0.13,1.009,13.245,-17.151,2.014
0.184,-0.138,0.995,8.972,-16.357,3.235
0.19,-0.08,0.99,6.165,-16.052,2.93
0.18,-0.062,0.989,7.019,-15.686,2.502
0.175,-0.074,0.998,8.606,-14.343,2.441
0.167,-0.059,1.005,10.01,-13.123,2.38
0.163,-0.056,1.011,10.864,-12.085,2.075
